,object_id,is_sectarian_tension,is_environmental_tension,is_geopolitics_tension,is_intercommunity_relations_tension,sectarian_tension_features,environmental_tension_features,geopolitics_tension_features,intercommunity_relations_tension_features,sectarian_tension_direction,environmental_tension_direction,geopolitics_tension_direction,intercommunity_relations_tension_direction,economic_labour_tension_features,political_tension_features,service_related_tension_features,community_insecurity_tension_features,google_translated
1095,100101538090752-649f38c87462adab,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The state is not mixed with laws and rights either a state with everything that means or collapse of all meanings! The rule of tribes and the disease destruction to the homeland and peoples.
1096,100101538090752-652f3de1e1599d87,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The war is what God made us avenge who is the reason # influential
1097,100101538090752-65b411d40cb4a416,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Name: Raul grace profession: raise the price of a living citizen 🥖 a large size tie weight 865 g at a price of 3500 l. - The store: a large size tie at 3750 for. Central size tie at 2750 l.
1098,100101538090752-662c5d3ddde2ef04,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The American Cheb Cameron follows 24 years on charges of mutilating and her daughter through the world's most important race, and especially the Arab girls. Alamine is the young ""Mustafa Al-Darwish"" who has been said. ! Adish You are a superficial .. ""This world is unjust enough"" except the mercy of my Lord ''"
1099,100101538090752-68005c1be6198fc1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Helmak, O Lebanese? Ten amp and tacten gasoline .."
1100,100101538090752-68744a78331f7dd6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Unfortunately, we arrived at the military Mohammed Atef Issa from the town of Anismar, all greetings, respect and appreciation"
1101,100101538090752-6aeff337d2b80cf8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The victims of the civil training plane belonging to ""Open SKY"" are a young man and a girl (brothers from Al Moussa) Joel Mousa and Jad Mousa and the captain of George Shercatjian Captain George Cherikigan ... One of the victims of the Young Gulma Joel Mousa "".. With these words, its professor Dr. Ashrakr God through its account on Facebook. It was reported that Joel had survived the Beirut port explosion and had always spoken to skip to shock. But it would be the victim of the injection of the fall of the ""Cessna""."
1102,100101538090752-6b00832ced0403cd,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Iraqi media: News of deaths at Al Hussein Hospital Fire for Corona Polls in Nasiriyah
1103,100101538090752-6c5583c5718a0285,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Only in Lebanon Invoice Subscription 5 amp parallel pension a daily worker, so I recorded invoices of participation rally, the 5-amp invoice reached 500,000 Lebanese pounds,"
1104,100101538090752-6f0c9705c6b6549f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,How long will Abu Dhabi? 😔💔
1105,100101538090752-6f6cecf0165b8017,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"A number of young men of Jamajam cut off the highway in front of the town in the Jarn district of all directions, in protest against the harshness of the water on which the town has been exposed from about 15 days (National Agency)"
1106,100101538090752-70b8fe9d54970bb1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Take a breath; He was deeply smiled and said to yourself: Life is a lover, bywarding, with a hand, simply and satisfied, and be waiting for that God is not disappointed with goodness."
1107,100101538090752-720876aa9aa9edca,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Excel and franchise for the student Zeinab Hussein Ghadar in pharmacy. Mubarak for the student Zeinab Ghadar obtained a bachelor's degree pharmacy jurisdiction from the Lebanese International University in excellence. Congratulations and more excellence, tender and success."
1108,100101538090752-727083da4784fe72,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The burning of his daughter's body and the information Division stopped from the General Directorate of Internal Security Forces Division of Public Relations Division: On 22.6-2021, information on the Information Division of the Internal Security Forces has been available on the entrepreneurship of his child within a photo area. On the impact, the specialized pieces of the Division began their surveys and their response to the subject. The incident has been established in the town of Barghili and showed that the suspect is caused by his daughter a. NS. (Born in 2012), and is called: - and. NS. (Born in 1986, Palestinian) at the same date, a patrol of the Division was able to arrest him in the locality of Al-Hosh. To investigate him, he admitted to the burning of the girl in different parts of her body, by a hidden knife on the fire, because of his neighbors masturbating from the noise, which is issued by his children. The legal requirement was carried out against him, and the relevant reference was deposited, based on the judiciary."
1109,100101538090752-752c1485b9b3225f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Password FAQ Members List Calendar Mark Forums Read
1110,100101538090752-767486c465f26716,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Reuters: Hear explosion in Dubai and the reason is not known
1111,100101538090752-76a42b3726a989b8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The municipality plan of the Municipality has succeeded in organizing things on the fuel station. This scene is evidence of successful regulation of motorcycles.
1112,100101538090752-793c87c8e13b185f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Do not trust the sweetheart .. Tell: And what is the barbaric .. Qallaf: which takes the gasoline at night and explains that he beats the day # Narrated
1113,100101538090752-797bbce8f74d317e,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Good people ""... positive news under the blackness we live!"
1114,100101538090752-7b48a5257fc7cbef,0.0,0.0,0.0,0.0,,,,,,,,,,,,,😂😂😂
1115,100101538090752-7b63833c4b5ebc74,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Minister of Health: 9 delta's recent infections were recorded from Ethiopia, Riyadh, UAE, Baghdad; The ministry's efforts to reduce and contain injuries continue. We appeal to everyone share our responsibility to maintain what we have accomplished, Lebanon is still holding, vaccine and preventive measures to everyone"
1116,100101538090752-7be80369d683a3e8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Password FAQ Members List Calendar Mark Forums Read
1117,100101538090752-7d25be6ebd761a6f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Captain Kasabine in Lebanon: The sale of the meat on its kindness increased by 80% to cause more than 64 epics so far in the country. 😔
1118,100101538090752-7e490a6c770dca2c,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Miss is required to have experience in Dalal Salon
