,object_id,object_type,text,is_economic_labour_tension,economic_labour_tension_direction,is_political_tension,political_tension_direction,is_service_related_tension,service_related_tension_direction,is_community_insecurity_tension,community_insecurity_tension_direction,topics,matched_features,date,clean_text
1783,102993401163821-126733e477c97935,facebook_post,"تطور هام على صعيد الملف الحكومي.. ما الجديد؟ ذكرت قناة الـ""NBN"" أنّ الرئيس المكلف سعد الحريري سيقدم تشكيلة حكومية لرئيس الجمهورية ميشال عون الأسبوع المقبل، علها تكون فرصة أخيرة للانقاذ. وكان ""لبنان24"" ذكر في تقرير خاص، يوم الأربعاء الماضي، تحت عنوان: ""بري يسلم الحريري ""الخرطوشة الأخيرة"".. هل ولادة الحكومة قريبة؟""، أن ""رئيس مجلس النواب نبيه بري طلب من الرئيس المكلف إنجاز محاولة أخيرة، علها تساهم في ولادة للحكومة"". وأوضح التقرير أنّ ""الاتصالات التي أجراها بري أفضت إلى التوصل لنقطة تتمثل في الطلب من الحريري المبادرة لتحضير تشكيلة أخيرة من 24 وزيراً وتقديمها إلى رئيس الجمهورية ميشال عون خلال الأيام القليلة المقبلة. وبعدها سينتظرُ الحريري ردود الفعل الصادرة عن الرئاسة الأولى والتيار الوطني الحر، وعلى أساسها سيتخذ موقفه إما بالاعتذار أو المرور نحو حكومة"". وأضاف تقرير ""لبنان24"": ""تشكيلة الحريري ستكون وفق الأطر التي رسمتها مبادرة بري، وسيلتزم بها على أساس أنه يعمل على التسهيل، وفي حال رفض عون تلك التشكيلة التي سيقدمها الحريري، فإن الأخير سيخرج ويقول أنه أنجز كل المحاولات اللازمة، وسيكون له حُجّة بالقول بأنه سلم تشكيلة وتم رفضها، وبالتالي المشكلة ليست عنده بل عند رئيس الجمهورية وفريقه"".",0.0,,1.0,Neutral,0.0,,0.0,,['other'],[None],2021-07-10 16:40:56,"تطور هام على صعيد الملف الحكومي.. ما الجديد؟ ذكرت قناة الـ""NBN"" ان الرييس المكلف سعد الحريري سيقدم تشكيلة حكومية لرييس الجمهورية ميشال عون الاسبوع المقبل، علها تكون فرصة اخيرة للانقاذ. وكان ""لبنان24"" ذكر في تقرير خاص، يوم الاربعاء الماضي، تحت عنوان: ""بري يسلم الحريري ""الخرطوشة الاخيرة"".. هل ولادة الحكومة قريبة؟""، ان ""رييس مجلس النواب نبيه بري طلب من الرييس المكلف انجاز محاولة اخيرة، علها تساهم في ولادة للحكومة"". واوضح التقرير ان ""الاتصالات التي اجراها بري افضت الى التوصل لنقطة تتمثل في الطلب من الحريري المبادرة لتحضير تشكيلة اخيرة من 24 وزيرا وتقديمها الى رييس الجمهورية ميشال عون خلال الايام القليلة المقبلة. وبعدها سينتظر الحريري ردود الفعل الصادرة عن الرياسة الاولى والتيار الوطني الحر، وعلى اساسها سيتخذ موقفه اما بالاعتذار او المرور نحو حكومة"". واضاف تقرير ""لبنان24"": ""تشكيلة الحريري ستكون وفق الاطر التي رسمتها مبادرة بري، وسيلتزم بها على اساس انه يعمل على التسهيل، وفي حال رفض عون تلك التشكيلة التي سيقدمها الحريري، فان الاخير سيخرج ويقول انه انجز كل المحاولات اللازمة، وسيكون له حجة بالقول بانه سلم تشكيلة وتم رفضها، وبالتالي المشكلة ليست عنده بل عند رييس الجمهورية وفريقه""."
1715,100700957973129-189f30845092d730,facebook_post,# للدوا لحليب الأطفال والمواد الغذائية ما في دولار # للخبز الطحين والسكر ما في دولار # للمازوت البنزين والفيول ما في دولار # جنى عمر اللبنانيين نهبت هرّبت وإختفت وما في دولار وبس نوصل للمهزلة الدولية بتحضر 500 ألف يورو بسحر ساحر كل ما تقدم لا يهم المهم رضى رؤساء الحكومات السارقون,0.0,,1.0,Increase,0.0,,0.0,,['economic collapse'],[['دولار']],2021-07-03 05:46:17,# للدوا لحليب الاطفال والمواد الغذايية ما في دولار # للخبز الطحين والسكر ما في دولار # للمازوت البنزين والفيول ما في دولار # جنى عمر اللبنانيين نهبت هربت واختفت وما في دولار وبس نوصل للمهزلة الدولية بتحضر 500 الف يورو بسحر ساحر كل ما تقدم لا يهم المهم رضى روساء الحكومات السارقون
1271,100053742612367-e8da3f7c823be6da,facebook_post,الطفلة جوري لم تمت بسبب انقطاع الدواء! ماذا في التفاصيل؟,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-11 09:28:04,الطفلة جوري لم تمت بسبب انقطاع الدواء! ماذا في التفاصيل؟
163,100044310525453-18b1992293165754,facebook_post,There’s no clear answer as to how expats can help a country run by incompetents and thieves. We’ve witnessed unprecedented support from the Lebanese communities worldwide in the past couple of years but the Lebanese authorities are working day and night on confiscating every dollar that goes into the country and making our lives even more miserable every day.,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-09 12:02:29,There’s no clear answer as to how expats can help a country run by incompetents and thieves. We’ve witnessed unprecedented support from the Lebanese communities worldwide in the past couple of years but the Lebanese authorities are working day and night on confiscating every dollar that goes into the country and making our lives even more miserable every day.
1389,100101538090752-20f94a41c34a4dd6,facebook_post,#دعاء_يوم_الجمعة من#صفحة_الصرفند_الإعلامية,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-09 03:00:52,#دعاء_يوم_الجمعة من#صفحة_الصرفند_الاعلامية
561,100053742612367-1e0e041cf3d92030,facebook_post,إقفال عدد من المحال في أسواق لبنانية بسبب ارتفاع الدولار,1.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-09 12:00:24,اقفال عدد من المحال في اسواق لبنانية بسبب ارتفاع الدولار
1750,100700957973129-a607db9de33da356,facebook_post,"الرئيس عون يتابع مباشرة عبر شاشة التلفزيون وقائع افتتاح البابا فرنسيس ل ""يوم التأمل والصلاة من أجل لبنان"" في الفاتيكان والذي يشارك فيه رؤساء الطوائف المسيحية الكاثوليكية والأرثوذكسية في لبنان",0.0,,0.0,,0.0,,0.0,,['religious figure'],[['البابا فرنسيس']],2021-07-01 07:36:01,"الرييس عون يتابع مباشرة عبر شاشة التلفزيون وقايع افتتاح البابا فرنسيس ل ""يوم التامل والصلاة من اجل لبنان"" في الفاتيكان والذي يشارك فيه روساء الطوايف المسيحية الكاثوليكية والارثوذكسية في لبنان"
1710,100700957973129-084a156da1dd947b,facebook_post,المخرج شربل خليل ‏شو الفرق بين المشهد بطرابلس اليوم وبإدلب ودرعا وحماه وغيرن مبارح!! بنفس الجهل والتعصب الديني الداعشي بسوريا ضربوا الجيش وصاروا تحت رحمة الجزّارين الدواعش وإرهابن.. وبكرا إذا نجح مشروعن بطرابلس ساعتها الله لا يردّ كل طرابلسي داعشي ساهم برمي ولو حجر على الجيش.. ‎#الله_يحمي_الجيش,0.0,,1.0,Increase,0.0,,0.0,,['other'],[None],2021-07-01 02:47:11,المخرج شربل خليل ‏شو الفرق بين المشهد بطرابلس اليوم وبادلب ودرعا وحماه وغيرن مبارح!! بنفس الجهل والتعصب الديني الداعشي بسوريا ضربوا الجيش وصاروا تحت رحمة الجزارين الدواعش وارهابن.. وبكرا اذا نجح مشروعن بطرابلس ساعتها الله لا يرد كل طرابلسي داعشي ساهم برمي ولو حجر على الجيش.. ‎#الله_يحمي_الجيش
1449,100101538090752-599cc7ac36687f91,facebook_post,مجلس عزاء حسيني تقيمه حركة آمل و كشافة الرسالة الإسلامية-الصرفند بمناسبة يوم شهيد آمل بصوت الشيخ علي حيدر,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-05 15:12:06,مجلس عزاء حسيني تقيمه حركة امل و كشافة الرسالة الاسلامية-الصرفند بمناسبة يوم شهيد امل بصوت الشيخ علي حيدر
1133,100053742612367-c07a690a1343c452,facebook_post,اشكال جديد في قرية لبنانية على اولوية تعبئة البنزين: اطلاق نار واحراق سيارة !!,0.0,,0.0,,1.0,Neutral,0.0,,['other'],[None],2021-07-05 20:21:38,اشكال جديد في قرية لبنانية على اولوية تعبية البنزين: اطلاق نار واحراق سيارة !!
1807,102993401163821-821199dcdf28dd7e,facebook_post,عنصر في الجيش اللبناني يبكي أثناء حديث والد أحد ضحايا انفجار المرفأ أمام قصر عين التينة😢😢 ارحموا الجيش 🇱🇧⚔💔😢💔⚔🇱🇧 #_الجيش_اللبناني😭🌹,0.0,,0.0,,0.0,,0.0,,"['beirut port explosion', 'lebanese army/security forces']","[['ضحايا انفجار المرفا'], ['الجيش اللبناني']]",2021-07-10 07:17:01,عنصر في الجيش اللبناني يبكي اثناء حديث والد احد ضحايا انفجار المرفا امام قصر عين التينة😢😢 ارحموا الجيش 🇱🇧⚔💔😢💔⚔🇱🇧 #_الجيش_اللبناني😭🌹
1903,106447832755806-0f5df18ab2f73317,facebook_post,الإعلامي المصري عمرو عبدالهادي ناصف: مسؤولون لبنانيون رفضوا الترخيص لثلاث ناقلات وقود إيرانية عملاقة بالرسو في مرفأ بيروت خوفاً من العقوبات الأمريكية,0.0,,0.0,,0.0,,0.0,,['beirut'],[['بيروت']],2021-07-06 14:03:18,الاعلامي المصري عمرو عبدالهادي ناصف: مسوولون لبنانيون رفضوا الترخيص لثلاث ناقلات وقود ايرانية عملاقة بالرسو في مرفا بيروت خوفا من العقوبات الامريكية
741,100053742612367-500df68e80f95697,facebook_post,ياسين جابر: بلدنا يسير من دون قيادة... ونحن نسير في طريق الانتحار,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-01 23:30:45,ياسين جابر: بلدنا يسير من دون قيادة... ونحن نسير في طريق الانتحار
982,100053742612367-95e032cf1331e2a1,facebook_post,جريح في اشكال يتطور الى تضارب وتكسير سيارة,0.0,,0.0,,0.0,,1.0,Neutral,['other'],[None],2021-07-04 18:30:48,جريح في اشكال يتطور الى تضارب وتكسير سيارة
1891,106447832755806-0b6388085fd757a8,facebook_post,تجمع أصحاب محطات الوقود يحذر: إذا لن توفر حماية القطاع سنكون مرغمين على بيع مخزوننا والاغلاق قسرا,0.0,,0.0,,1.0,neutral,0.0,,['lebanese fuel crisis'],[['اصحاب محطات الوقود']],2021-07-07 12:37:20,تجمع اصحاب محطات الوقود يحذر: اذا لن توفر حماية القطاع سنكون مرغمين على بيع مخزوننا والاغلاق قسرا
